    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            76       19.7801       2.53603      0.128211
       ttbarFT           159       22.9154       1.89641     0.0827574
       ttbarTF           467       67.0857       3.28691     0.0489957
         ttbar           109        17.282       1.79896      0.104095
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           116       15.2326        1.4807     0.0972064
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             7       1.97352      0.785074      0.397803
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             5      0.123619     0.0601857      0.486866
            Zl             0             0             0             0
           Zcl             1    0.00601368    0.00601368             1
           Zbl             8      0.111761     0.0639396      0.572112
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb            39       1.36091      0.376477      0.276636
         Zttbc            19       0.47006      0.154476       0.32863
         Zttbl           293       7.79866      0.666675     0.0854859
         Zttcc            13      0.266803      0.103147      0.386604
         Zttcl           120       2.05649      0.433805      0.210944
          Zttl           267       0.66993      0.128779      0.192228
           Wtt           566       23.5353       1.99197     0.0846374
            WW             9      0.492923      0.264884      0.537374
            WZ            33       0.63819      0.220883      0.346109
            ZZ            37      0.260813     0.0732201      0.280738
            ZH             0             0             0             0
         bkg:           2344       182.061
          data          2517          2517
