    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           121       30.5001       3.02015      0.099021
       ttbarFT           493       72.0435       3.45744     0.0479909
       ttbarTF            61       10.8528       1.55202      0.143006
         ttbar            97       13.9253       1.43949      0.103372
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            66       9.09258       1.14621       0.12606
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             4       1.06477      0.544959       0.51181
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             3     0.0744527     0.0452209      0.607378
            Zl             1   0.000647549   0.000647549             1
           Zcl             1     0.0206314     0.0206314             1
           Zbl             3     0.0022763     0.0270683       11.8914
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             1     0.0761872     0.0761872             1
         Zttbb            27       1.16975      0.272924      0.233318
         Zttbc            14      0.366619      0.124576      0.339797
         Zttbl           149        3.9795      0.502833      0.126356
         Zttcc             1     0.0516265     0.0516265             1
         Zttcl            55       1.12689       0.27352      0.242722
          Zttl           180      0.714466      0.171008       0.23935
           Wtt           234       12.5086       1.20637     0.0964432
            WW             4      0.432977      0.275785       0.63695
            WZ            12      0.476287       0.21095      0.442904
            ZZ            16     0.0819798     0.0340433      0.415264
            ZH             0             0             0             0
         bkg:           1543       158.562
          data          3450          3450
