    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           599       71.4366        3.0877     0.0432229
       ttbarFT          2792       242.174       4.87341     0.0201236
       ttbarTF          3780       327.041       5.59667      0.017113
         ttbar         11101       992.722       9.89378    0.00996632
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           989       129.736       4.36389     0.0336367
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            71       14.3375       1.89606      0.132244
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops            24      0.663565      0.144212      0.217329
            Zl             6   0.000109938   5.91162e-05      0.537721
           Zcl             0             0             0             0
           Zbl            14     0.0511765     0.0343148      0.670518
           Zcb             0             0             0             0
           Zbc             2    0.00910534    0.00643845      0.707107
           Zbb            14      0.211708     0.0590482      0.278914
         Zttbb          1060        38.869        2.8493     0.0733052
         Zttbc           535       2.95012      0.214072     0.0725638
         Zttbl          3462       2.16899      0.129536     0.0597217
         Zttcc           355       1.15643      0.174402       0.15081
         Zttcl           996      0.415046     0.0492999      0.118782
          Zttl          2417     0.0724045     0.0193931      0.267843
           Wtt          1536       18.1035       1.25451     0.0692967
            WW            27      0.339598      0.127223      0.374629
            WZ           189       1.60153      0.318068      0.198602
            ZZ           126      0.685889      0.118066      0.172135
            VH          1729      0.168107    0.00703346     0.0418392
         bkg:          31824       1844.91
          data          3264          1632
