    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF             0             0             0             0
       ttbarFT             2      0.109838     0.0795464      0.724214
       ttbarTF            12      0.607854      0.219801      0.361602
         ttbar             6       0.48814      0.202832       0.41552
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt             3      0.431475      0.256406      0.594256
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             1      0.257658      0.257658             1
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             0             0             0             0
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             0             0             0             0
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb             4      0.124405      0.063436      0.509917
         Zttbc             3      0.013492    0.00805569      0.597072
         Zttbl            10    0.00452938    0.00446702      0.986232
         Zttcc             4    0.00552242    0.00400734      0.725648
         Zttcl             5    0.00178655    0.00137363      0.768872
          Zttl            13   0.000950097   0.000569886      0.599819
           Wtt            30      0.211317       0.11092      0.524898
            WW             0             0             0             0
            WZ             0             0             0             0
            ZZ             3     0.0116186    0.00823205      0.708522
            ZH             0             0             0             0
         bkg:             96       2.26859
          data             8             4
