    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF             4      0.609502      0.349243      0.572997
       ttbarFT            19       1.39613      0.327483      0.234564
       ttbarTF            35       2.50718      0.427802      0.170631
         ttbar             9      0.503641      0.217121      0.431103
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt             6      0.884996      0.362979      0.410148
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             0             0             0             0
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             0             0             0             0
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             0             0             0             0
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb            10      0.291292      0.103048      0.353762
         Zttbc             3   -0.00137912     0.0129156      -9.36508
         Zttbl            29     0.0154473    0.00511839      0.331345
         Zttcc             3     0.0142218     0.0102118       0.71804
         Zttcl            10    0.00284806    0.00188077      0.660367
          Zttl            31   0.000856612   0.000303185      0.353935
           Wtt            66      0.760099      0.228904      0.301151
            WW             0             0             0             0
            WZ             5    0.00832311     0.0109159       1.31152
            ZZ             4    0.00083271      0.011183       13.4296
            ZH             0             0             0             0
         bkg:            234       6.99399
          data            22            11
