    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF             0             0             0             0
       ttbarFT             9      0.589913       0.20119      0.341051
       ttbarTF            20       1.12491      0.288677      0.256622
         ttbar            11      0.820075      0.253433      0.309036
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt             6      0.850167      0.352822      0.415003
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             1      0.257658      0.257658             1
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             0             0             0             0
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             0             0             0             0
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb             7      0.209803     0.0815749      0.388816
         Zttbc             6     0.0288939     0.0123008      0.425723
         Zttbl            22    0.00731357    0.00629689      0.860986
         Zttcc             5    0.00568061    0.00401046      0.705991
         Zttcl             9    0.00231297     0.0014279      0.617343
          Zttl            22    0.00115866   0.000581563      0.501927
           Wtt            52      0.246045      0.111513      0.453222
            WW             0             0             0             0
            WZ             1   3.80648e-05   3.80648e-05             1
            ZZ             3     0.0116186    0.00823205      0.708522
            ZH             0             0             0             0
         bkg:            174       4.15559
          data            16             8
