    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            10       3.06157       1.03869      0.339268
       ttbarFT            47       6.22225      0.982415      0.157887
       ttbarTF             6      0.542687      0.349127       0.64333
         ttbar             5       0.84095      0.385404      0.458297
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt             2      0.282682      0.202005        0.7146
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             0             0             0             0
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             2     0.0506156     0.0357962      0.707217
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             1  -0.000161905   0.000161905            -1
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb             6      0.155203     0.0657451      0.423607
         Zttbc             6      0.015777    0.00879925      0.557726
         Zttbl            20     0.0156518    0.00486809      0.311024
         Zttcc             0             0             0             0
         Zttcl            20     0.0253412     0.0165235      0.652042
          Zttl            50    0.00119617   0.000355676      0.297347
           Wtt            44      0.372263      0.159578      0.428671
            WW             0             0             0             0
            WZ             2   0.000497152   0.000452198      0.909578
            ZZ             3    0.00123558     0.0007192      0.582073
            ZH             0             0             0             0
         bkg:            224       11.5878
          data            78            78
