    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            10       1.39412       0.47444      0.340316
       ttbarFT            47       3.70576      0.639503       0.17257
       ttbarTF           102        7.2721      0.740743      0.101861
         ttbar            48       3.52891       0.52268      0.148114
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            17       2.39445      0.587574       0.24539
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             4      0.975879      0.490985      0.503121
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             1     0.0330943     0.0330943             1
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             0             0             0             0
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb             4      0.182945      0.103979      0.568363
         Zttbc             4      0.102246     0.0519241      0.507837
         Zttbl            34      0.943069       0.35617      0.377671
         Zttcc             2     0.0313504     0.0300374      0.958118
         Zttcl             8      0.250577      0.155587      0.620914
          Zttl            39      0.103225      0.107572       1.04212
           Wtt            63       2.85437      0.484664      0.169797
            WW             0             0             0             0
            WZ             5     0.0993364     0.0870358      0.876172
            ZZ             5      0.023505     0.0201371      0.856714
            ZH             0             0             0             0
         bkg:            393       23.8949
          data           312           156
