    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            90        11.983       1.42526       0.11894
       ttbarFT           351       25.8194       1.45571     0.0563806
       ttbarTF           716       52.7086        2.0595     0.0390734
         ttbar           248       18.9053       1.26514     0.0669197
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           125       16.3423       1.50291     0.0919646
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            15       4.03247        1.0926      0.270951
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             4     0.0911909     0.0457395       0.50158
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl            10     -0.376948      0.344862      -0.91488
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             1     0.0317287     0.0317287             1
         Zttbb            25       1.10085      0.284299      0.258254
         Zttbc            20      0.832598       0.26009      0.312384
         Zttbl           276       6.93874      0.752107      0.108392
         Zttcc            12      0.273612       0.11583      0.423338
         Zttcl            65       1.16884      0.294361      0.251839
          Zttl           218       1.20008      0.314527      0.262088
           Wtt           386       21.8352       1.68116     0.0769932
            WW             5      0.367341      0.234841        0.6393
            WZ            27      0.958668      0.308558      0.321861
            ZZ            28      0.139776     0.0595267      0.425872
            ZH             0             0             0             0
         bkg:           2622       164.353
          data          2328          1164
