    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            16       2.35041      0.623357      0.265212
       ttbarFT            91       7.05908      0.836772      0.118538
       ttbarTF           188       13.6849       1.02849     0.0751554
         ttbar            98       7.17176      0.741436      0.103383
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            39       4.95978      0.834175      0.168188
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             7       1.77191      0.694966      0.392212
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             2     0.0661886     0.0468024      0.707107
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             0             0             0             0
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             1     0.0317287     0.0317287             1
         Zttbb            11      0.384159       0.14024      0.365056
         Zttbc             6       0.14275     0.0597068      0.418262
         Zttbl            64       2.05386      0.432052      0.210361
         Zttcc             6      0.169412     0.0866031      0.511197
         Zttcl            17      0.324949      0.166392      0.512056
          Zttl            62      0.269897      0.122205      0.452782
           Wtt           138       7.04898      0.796332      0.112971
            WW             1    -0.0333533     0.0333533            -1
            WZ             9      0.117135     0.0876434      0.748224
            ZZ             6     0.0236853     0.0201379      0.850229
            ZH             0             0             0             0
         bkg:            762       47.5972
          data           602           301
