    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           151       33.8264       2.94989     0.0872068
       ttbarFT           406       69.3564       3.66236     0.0528049
       ttbarTF            32       6.74246       1.25346      0.185906
         ttbar            40       7.33646       1.20013      0.163584
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            25       2.91447      0.618922      0.212362
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             4      0.646001      0.347377      0.537735
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             4      0.132909     0.0689862      0.519048
            Zl             1  -1.52211e-05   1.52211e-05            -1
           Zcl             2    0.00104483   0.000989494      0.947038
           Zbl             0             0             0             0
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb            25      0.717388      0.155651       0.21697
         Zttbc            21      0.137898     0.0407244      0.295324
         Zttbl            77      0.180573     0.0569929      0.315623
         Zttcc            12     0.0709352     0.0291883      0.411479
         Zttcl            35     0.0306858    0.00780571      0.254375
          Zttl           106    0.00806718     0.0022957      0.284573
           Wtt           206       1.95989      0.340625      0.173798
            WW             9     0.0225669     0.0229751       1.01809
            WZ            21      0.256367      0.103271      0.402825
            ZZ             9     0.0308693     0.0194538      0.630198
            ZH             0             0             0             0
         bkg:           1186       124.371
          data           544           544
