    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           269       63.2614       4.09922     0.0647981
       ttbarFT           422       72.8317       3.76979     0.0517603
       ttbarTF           578       100.296       4.45267     0.0443952
         ttbar            87       16.2953       1.79888      0.110393
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            82       9.75498       1.16714      0.119646
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            15        3.2661      0.903747      0.276705
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops            11      0.316189      0.106897      0.338081
            Zl             2   9.97461e-05    0.00011597       1.16266
           Zcl             4    0.00122026   0.000997646      0.817568
           Zbl             2    0.00105718   0.000825202       0.78057
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             1    0.00805286    0.00805286             1
         Zttbb            59       1.86219      0.277046      0.148775
         Zttbc            45       0.23959     0.0492388      0.205513
         Zttbl           209      0.351326     0.0653565      0.186028
         Zttcc            33      0.161817     0.0430874      0.266272
         Zttcl            92     0.0855197      0.015213      0.177889
          Zttl           238     0.0148888    0.00291598      0.195851
           Wtt           560       5.08297      0.548718      0.107952
            WW            15      0.191083      0.126556      0.662311
            WZ            49      0.383998      0.124836      0.325096
            ZZ            22      0.137908      0.070129      0.508519
            ZH             0             0             0             0
         bkg:           2795       274.544
          data           977           977
