    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            46       5.44616      0.828783      0.152178
       ttbarFT           105       9.51007      0.996675      0.104802
       ttbarTF           220       19.5223       1.36506     0.0699232
         ttbar           122       10.8106       1.04661     0.0968134
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            45       5.51445      0.900106      0.163227
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             9       2.16303      0.802749      0.371123
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             4     0.0995242     0.0530909      0.533448
            Zl             0             0             0             0
           Zcl             1     0.0418254     0.0418254             1
           Zbl             1     0.0075255     0.0075255             1
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb            21       0.37961      0.303468       0.79942
         Zttbc             5      0.167149     0.0856579      0.512465
         Zttbl           108       3.13408      0.527309       0.16825
         Zttcc             9      0.253667      0.109417      0.431341
         Zttcl            42      0.491542      0.167976      0.341733
          Zttl            83      0.295742     0.0881464      0.298051
           Wtt           166        7.6315      0.917503      0.120226
            WW             1     0.0245702     0.0245702             1
            WZ             7      0.172682      0.120049      0.695205
            ZZ             9      0.122232     0.0570004      0.466328
            ZH             0             0             0             0
         bkg:           1004       65.7882
          data           868           434
