    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            87       9.89451       1.11996       0.11319
       ttbarFT           216       19.2231       1.40293     0.0729814
       ttbarTF           419       37.5175       1.90796     0.0508553
         ttbar           256       22.6277         1.494     0.0660253
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           101       12.6219       1.33907      0.106091
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            15       3.39172      0.959083      0.282772
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             8      0.202807     0.0763333      0.376384
            Zl             0             0             0             0
           Zcl             1     0.0418254     0.0418254             1
           Zbl             2      0.015051     0.0106427      0.707107
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             1     0.0275233     0.0275233             1
         Zttbb            34      0.684482      0.351492      0.513515
         Zttbc            13      0.314304       0.10516      0.334581
         Zttbl           214       6.03935      0.795454      0.131712
         Zttcc            17      0.519028      0.165059      0.318016
         Zttcl            83       1.20254      0.235846      0.196124
          Zttl           167      0.549548      0.127052      0.231193
           Wtt           354       18.4992        2.4922      0.134719
            WW             4      0.146294     0.0897618      0.613572
            WZ            19      0.646282      0.231533      0.358254
            ZZ            18      0.263425     0.0854761      0.324479
            ZH             0             0             0             0
         bkg:           2029       134.428
          data          1727         863.5
