    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           188       20.9551       1.64727     0.0786093
       ttbarFT           386       35.2062       1.89534     0.0538355
       ttbarTF           658       60.5229       2.48158     0.0410022
         ttbar           273       26.9613       1.70697     0.0633118
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           188       24.3127       1.91152     0.0786223
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            18       3.84855       1.06561      0.276887
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             9       0.29787      0.108094      0.362889
            Zl             1    0.00483027    0.00483027             1
           Zcl             0             0             0             0
           Zbl             7      0.137101     0.0544924      0.397463
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             2     0.0407391     0.0305318      0.749446
         Zttbb            50        1.6304      0.382902      0.234851
         Zttbc            23       0.29087       0.18307      0.629387
         Zttbl           331       7.76353       1.39131      0.179211
         Zttcc            13       0.43737      0.179636      0.410719
         Zttcl           105       2.00879      0.298123      0.148409
          Zttl           280      0.992678      0.193549      0.194977
           Wtt           532        26.121       2.69895      0.103325
            WW            12      0.520893      0.297648      0.571418
            WZ            41      0.873308      0.248483      0.284531
            ZZ            24      0.321095     0.0969617      0.301971
            ZH             0             0             0             0
         bkg:           3141       213.247
          data          3011        1505.5
