    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF             5      0.949197      0.427868      0.450768
       ttbarFT            55       4.05169      0.557175      0.137517
       ttbarTF           103       7.81989      0.794837      0.101643
         ttbar           413       30.7593       1.57333     0.0511496
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           124       16.8505       1.60063     0.0949901
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             1      0.224655      0.224655             1
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             1     0.0451713     0.0451713             1
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             0             0             0             0
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb            85       2.35811      0.483757      0.205145
         Zttbc            27      0.632574      0.276563      0.437202
         Zttbl           392       9.95145       1.58635      0.159409
         Zttcc            26      0.233725     0.0951197      0.406973
         Zttcl            97       1.20603      0.231174      0.191682
          Zttl           195      0.224722     0.0682821      0.303852
           Wtt           144       6.65972       0.88428       0.13278
            WW             4      0.294329      0.172813      0.587142
            WZ            10      0.306099      0.163268      0.533384
            ZZ            18      0.131996     0.0451166      0.341803
            VH           203     0.0303977    0.00247488     0.0814167
         bkg:           1903       82.7296
          data           307         153.5
