    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            34       4.03401      0.712354      0.176587
       ttbarFT            61       5.48505      0.728731      0.132858
       ttbarTF           164       13.7276       1.11274     0.0810584
         ttbar            39       3.69798      0.605941      0.163857
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            11       1.33165      0.412646      0.309876
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             5        1.2406       0.57097      0.460237
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             0             0             0             0
            Zl             0             0             0             0
           Zcl             1   0.000297804   0.000297804             1
           Zbl             1   0.000115698   0.000115698             1
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb            12      0.482915      0.174674      0.361708
         Zttbc             8      0.059153     0.0347659      0.587728
         Zttbl            65      0.107533     0.0247322      0.229998
         Zttcc             7     0.0192962     0.0153055      0.793184
         Zttcl            28     0.0272214     0.0101607      0.373262
          Zttl            46    0.00408434    0.00132061      0.323334
           Wtt           120      0.875078      0.223608      0.255529
            WW             1    0.00048284    0.00048284             1
            WZ             6   0.000573705    0.00102198       1.78137
            ZZ             8     0.0565589     0.0312854      0.553147
            ZH             0             0             0             0
         bkg:            617       31.1502
          data           126            63
