    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            58       8.51695       1.20138      0.141058
       ttbarFT           124       9.46835      0.955238      0.100887
       ttbarTF           340        24.007       1.40414     0.0584886
         ttbar           150       10.5407      0.888796     0.0843201
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            45       5.89287      0.917815       0.15575
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             4      0.454688       0.39753      0.874292
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             2     0.0794668     0.0562025      0.707245
            Zl             2    0.00564019    0.00398822      0.707107
           Zcl             0             0             0             0
           Zbl             4     0.0646862     0.0359319       0.55548
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb            20      0.332956      0.143449      0.430835
         Zttbc             8      0.176617     0.0655226      0.370986
         Zttbl           117       2.81624      0.554803      0.197001
         Zttcc             7       0.11158     0.0569713      0.510589
         Zttcl            39      0.620691      0.163188      0.262913
          Zttl           114      0.637573      0.166195      0.260668
           Wtt           234       12.1001       1.53623       0.12696
            WW            11      0.739944      0.302197      0.408405
            WZ            70      0.403989     0.0788171      0.195097
            ZZ             9      0.100457     0.0601448      0.598711
            ZH             0             0             0             0
         bkg:           1358       77.0706
          data          1208           604
