    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF             3      0.353433      0.207455      0.586971
       ttbarFT             5      0.445745      0.199456      0.447466
       ttbarTF            15       1.16964      0.312482       0.26716
         ttbar             4      0.308316      0.167378      0.542879
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt             9       1.19922      0.406776      0.339202
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             0             0             0             0
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             0             0             0             0
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             0             0             0             0
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb            13      0.108298      0.180793       1.66941
         Zttbc             9     0.0465868     0.0193407      0.415153
         Zttbl            40   -0.00512023     0.0200957      -3.92476
         Zttcc             5    0.00939491    0.00584084      0.621703
         Zttcl            18    0.00202677    0.00140441      0.692934
          Zttl            49    0.00282481    0.00115528      0.408974
           Wtt            59      0.195655     0.0794396      0.406018
            WW             1   4.32975e-05   4.32975e-05             1
            WZ             2     0.0533821     0.0533781      0.999926
            ZZ             1     0.0132014     0.0132014             1
            ZH             0             0             0             0
         bkg:            233       3.90264
          data            25          12.5
