    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            24       6.17597       1.38248      0.223848
       ttbarFT            28       4.75449       1.01129      0.212703
       ttbarTF           157       20.8127       1.80741     0.0868419
         ttbar            22        2.6554      0.591963      0.222928
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            70       9.08201       1.18164      0.130108
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             3      0.845229      0.513972      0.608086
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             1     0.0439948     0.0439948             1
            Zl             3    0.00802708    0.00677113      0.843535
           Zcl             0             0             0             0
           Zbl             6      0.099728     0.0466338      0.467609
           Zcb             0             0             0             0
           Zbc             1    0.00995991    0.00995991             1
           Zbb             1     0.0179352     0.0179352             1
         Zttbb            18      0.371007      0.121201       0.32668
         Zttbc            14      0.260109     0.0986651      0.379322
         Zttbl           211         4.136      0.416452      0.100689
         Zttcc            13      0.202566      0.103724      0.512051
         Zttcl            80      0.835897      0.137281      0.164232
          Zttl           214      0.276909     0.0351986      0.127112
           Wtt           467       14.5941       1.29397     0.0886642
            WW            18       0.38324      0.109672      0.286171
            WZ            98      0.845781      0.127552       0.15081
            ZZ             5     0.0427629     0.0548253       1.28208
            ZH             0             0             0             0
         bkg:           1454       66.4538
          data           788           788
