    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           307       94.1998       5.68626     0.0603638
       ttbarFT          2219       310.879       6.95289     0.0223652
       ttbarTF           236       33.3231       2.31493     0.0694694
         ttbar           686       96.3116       3.79195     0.0393716
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           137       17.4218        1.5836     0.0908974
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            40       10.9615       1.84461      0.168281
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops            18      0.527565      0.137824      0.261246
            Zl             0             0             0             0
           Zcl             2   0.000663456   0.000600148      0.904578
           Zbl             3    0.00283423     0.0020475      0.722418
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             3     0.0464342     0.0271523      0.584746
         Zttbb            57       1.47845      0.333202      0.225373
         Zttbc            39      0.132981      0.051408      0.386581
         Zttbl           258      0.240084     0.0278587      0.116037
         Zttcc            35     0.0805876     0.0226588       0.28117
         Zttcl            96     0.0469049     0.0159718      0.340514
          Zttl           257     0.0148915    0.00551323      0.370227
           Wtt           625       6.81388      0.878391      0.128912
            WW            43      0.124584     0.0667236      0.535573
            WZ           116      0.300812     0.0688809      0.228983
            ZZ            10     0.0703105     0.0508095      0.722645
            VH            94    0.00981061     0.0020324      0.207164
         bkg:           5281       572.988
          data          1206          1206
