    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           114       36.8968       3.60703       0.09776
       ttbarFT           959        135.43       4.54962      0.033594
       ttbarTF            85       13.3675       1.58153      0.118312
         ttbar           324       46.7531       2.67765     0.0572721
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            57       7.28791      0.985225      0.135186
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             9       1.94394      0.838239      0.431206
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             4      0.109362      0.056316      0.514949
            Zl             1   1.08603e-05   1.08603e-05             1
           Zcl             0             0             0             0
           Zbl             2   0.000420703     0.0003047      0.724264
           Zcb             0             0             0             0
           Zbc             1    0.00382271    0.00382271             1
           Zbb             0             0             0             0
         Zttbb            40      0.976022      0.219014      0.224394
         Zttbc            21     0.0918053     0.0274573      0.299082
         Zttbl           119     0.0599569     0.0191927      0.320109
         Zttcc            15     0.0311974     0.0203786      0.653215
         Zttcl            44     0.0376529     0.0106278      0.282256
          Zttl           101     0.0057637    0.00199856       0.34675
           Wtt           431       4.09629      0.494856      0.120806
            WW            19     0.0208332    0.00822945      0.395017
            WZ            69     0.0925053     0.0501297      0.541912
            ZZ             4     0.0159463     0.0159322      0.999113
            VH            37    0.00589483    0.00173358      0.294084
         bkg:           2456       247.226
          data           592           592
