    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           152       23.1621       2.01529      0.087008
       ttbarFT          1178       84.8356       2.61777      0.030857
       ttbarTF          1749       125.028       3.16988     0.0253533
         ttbar          4505       336.019       5.20536     0.0154912
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           800        108.64       3.97667      0.036604
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            34       8.71536         1.687      0.193567
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops            16      0.524959      0.140375      0.267401
            Zl             3   0.000611261   0.000927827       1.51789
           Zcl             0             0             0             0
           Zbl            13      0.189728     0.0769151      0.405398
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb           379       8.96135      0.922697      0.102964
         Zttbc           176       4.23444      0.610525      0.144181
         Zttbl          1994       48.1703       2.42709     0.0503857
         Zttcc           107        3.6652      0.737982      0.201348
         Zttcl           489       7.38449      0.866268      0.117309
          Zttl          1034       2.97483      0.749909      0.252084
           Wtt           618       34.4474        2.3668     0.0687075
            WW            42      0.771627       0.18552      0.240427
            WZ           311       1.71162      0.183667      0.107306
            ZZ            41      0.703092      0.193762      0.275585
            VH           597      0.132346    0.00899026       0.06793
         bkg:          14238       800.273
          data          3622          1811
