    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           611       150.335        6.4014     0.0425809
       ttbarFT          2868       496.901       9.74908     0.0196198
       ttbarTF           273       46.6045       3.02285     0.0648617
         ttbar           840       147.114       5.27523      0.035858
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           204        27.066        1.9475     0.0719536
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            39        9.8902       1.69336      0.171216
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops            18      0.586329      0.142419      0.242899
            Zl             1   5.36081e-06   5.36081e-06             1
           Zcl             0             0             0             0
           Zbl             6    0.00191114   0.000879152      0.460013
           Zcb             0             0             0             0
           Zbc             1   -0.00695397    0.00695397            -1
           Zbb             4     0.0463483     0.0241173       0.52035
         Zttbb            86        2.5163      0.583247      0.231788
         Zttbc            45      0.181847     0.0591369        0.3252
         Zttbl           295      0.288522     0.0389352      0.134947
         Zttcc            32      0.112858      0.027943      0.247594
         Zttcl           102     0.0802559     0.0188917      0.235393
          Zttl           252    0.00843764    0.00570149      0.675721
           Wtt           697       8.63694       0.85796      0.099336
            WW            14     0.0519657     0.0295347      0.568349
            WZ            47       0.71137      0.245719      0.345416
            ZZ            18       0.13556     0.0747699      0.551562
            VH           157     0.0178831    0.00272314      0.152275
         bkg:           6610        891.28
          data          1719          1719
