    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           254       64.5921       4.26396     0.0660137
       ttbarFT          1246        216.49       6.47754     0.0299208
       ttbarTF           130        24.394       2.27125     0.0931072
         ttbar           388        67.641       3.61773     0.0534843
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            98       12.3592       1.31123      0.106093
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            24       4.73097       1.25587      0.265458
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             6      0.155424     0.0641033      0.412443
            Zl             1   8.78419e-06   8.78419e-06             1
           Zcl             0             0             0             0
           Zbl             2    0.00959912     0.0091614      0.954399
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             2     0.0296024     0.0209331      0.707142
         Zttbb            37      0.674359      0.211307      0.313345
         Zttbc            20      0.139311     0.0516442       0.37071
         Zttbl           160      0.137628     0.0230865      0.167746
         Zttcc            19     0.0405341     0.0154828       0.38197
         Zttcl            59     0.0391354     0.0282287      0.721309
          Zttl           162    0.00512506    0.00131185      0.255969
           Wtt           461       5.44791      0.583577       0.10712
            WW             7    0.00857684    0.00526035       0.61332
            WZ            27       0.29314      0.126614      0.431924
            ZZ            10     0.0637132     0.0370146      0.580956
            VH            59    0.00661062    0.00147319      0.222852
         bkg:           3172       397.257
          data           777           777
