    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           314       93.0532        5.7344      0.061625
       ttbarFT          2371       344.852       7.41232     0.0214942
       ttbarTF           213        30.896       2.26287     0.0732413
         ttbar           654       91.8724       3.74761     0.0407914
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           333       43.3802       2.48811     0.0573559
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            47       13.0433       1.98668      0.152314
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             7      0.186284     0.0719961      0.386487
            Zl             1     0.0163837     0.0163837             1
           Zcl             1    0.00982352    0.00982352             1
           Zbl             4      0.141938     0.0904868      0.637511
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             2     0.0410176     0.0295003       0.71921
         Zttbb            36      0.950772      0.289548       0.30454
         Zttbc            21      0.237014       0.26094       1.10094
         Zttbl           278       8.27189      0.769629     0.0930415
         Zttcc            11      0.232918     0.0869295      0.373219
         Zttcl            83       1.44796      0.502492      0.347036
          Zttl           200      0.658343      0.166887      0.253495
           Wtt           466       29.8052       2.27903     0.0764641
            WW            41        0.6409      0.172844       0.26969
            WZ           100      0.874738      0.144177      0.164823
            ZZ             9      0.152014     0.0896311      0.589622
            VH            70     0.0163654    0.00298977      0.182688
         bkg:           5262       660.781
          data          6721          6721
