    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           245       73.0389       5.01151     0.0686142
       ttbarFT           960       142.441       4.88369     0.0342857
       ttbarTF          1210        179.83       5.40475     0.0300547
         ttbar           577       83.0676       3.58665     0.0431774
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           313        42.294       2.45161     0.0579659
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            28        6.9585       1.54358      0.221827
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops            11      0.353002      0.111938      0.317103
            Zl             1   0.000963898   0.000963898             1
           Zcl             0             0             0             0
           Zbl             1     0.0102365     0.0102365             1
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb            45      0.845856      0.344293      0.407035
         Zttbc            25      0.596289      0.146598      0.245851
         Zttbl           296       7.90139      0.946237      0.119756
         Zttcc            19      0.528696      0.192241      0.363613
         Zttcl            79       1.42695      0.272194      0.190751
          Zttl           182      0.496358       0.22716      0.457653
           Wtt           632       41.5675       2.89936     0.0697506
            WW            43        1.1573      0.335099      0.289552
            WZ           150       1.05382      0.147402      0.139874
            ZZ             9     0.0428802     0.0452255       1.05469
            VH            65     0.0220197    0.00441414      0.200463
         bkg:           4891       583.634
          data          5551          5551
