    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            60       15.8255       2.25102       0.14224
       ttbarFT           274       38.4595       2.44263     0.0635118
       ttbarTF            28       4.96217       1.04873      0.211344
         ttbar            19       3.26315      0.818729      0.250902
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            16       1.94474      0.494878       0.25447
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             1      0.350904      0.350904             1
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             0             0             0             0
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             2    0.00061343   0.000436705      0.711907
           Zcb             0             0             0             0
           Zbc             1     0.0450738     0.0450738             1
           Zbb             2     0.0187249     0.0137525      0.734449
         Zttbb            10      0.235022     0.0950676      0.404505
         Zttbc             9     -0.041447     0.0774455      -1.86854
         Zttbl            48     0.0765316      0.017923      0.234191
         Zttcc             7     0.0240564     0.0126303      0.525027
         Zttcl            15      0.011651    0.00554451      0.475883
          Zttl            45   0.000890546    0.00218117       2.44925
           Wtt           122       1.31768      0.257178      0.195175
            WW            10    0.00406175     0.0026019      0.640587
            WZ            41      0.129852     0.0644699      0.496487
            ZZ             3    0.00626605    0.00618813      0.987565
            ZH             0             0             0             0
         bkg:            713       66.6349
          data           350           350
