    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           122        33.106       3.26855     0.0987298
       ttbarFT           289       41.9756       2.63734     0.0628304
       ttbarTF           416       59.1365       3.05868     0.0517224
         ttbar            52       8.21387       1.21029      0.147347
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            45       5.95118      0.896892      0.150708
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             5       1.07697      0.541165       0.50249
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             1     0.0312072     0.0312072             1
            Zl             0             0             0             0
           Zcl             2   0.000125395     9.063e-05      0.722755
           Zbl             4    0.00183333    0.00106515       0.58099
           Zcb             0             0             0             0
           Zbc             2     0.0482689     0.0451869      0.936149
           Zbb             5     0.0652199     0.0316606      0.485444
         Zttbb            23      0.919906      0.307065      0.333801
         Zttbc            19     0.0489883     0.0839246       1.71316
         Zttbl           137      0.187306     0.0330784        0.1766
         Zttcc            17     0.0993452     0.0376014      0.378493
         Zttcl            44     0.0361937     0.0101406      0.280175
          Zttl           117    0.00605238    0.00284168      0.469515
           Wtt           335       3.66263      0.459188      0.125371
            WW            28     0.0217828    0.00752061      0.345254
            WZ            98      0.198714     0.0695229      0.349864
            ZZ            13     0.0723341     0.0376612      0.520656
            ZH             0             0             0             0
         bkg:           1774        154.86
          data           583           583
