    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            13       1.87224      0.552242      0.294963
       ttbarFT            49        3.2618      0.507299      0.155527
       ttbarTF            86       6.42783      0.709484      0.110377
         ttbar           393       27.5896       1.46881     0.0532379
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            62       8.13175       1.12483      0.138326
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             4      0.934393      0.478954      0.512583
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             0             0             0             0
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             0             0             0             0
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb            82       2.65984      0.485042      0.182357
         Zttbc            51      0.292203     0.0809128      0.276906
         Zttbl           288      0.139661     0.0366259      0.262248
         Zttcc            36     0.0380608     0.0161143      0.423384
         Zttcl            75     0.0274202    0.00647929      0.236296
          Zttl           179    0.00259692    0.00107267      0.413057
           Wtt           134      0.945059      0.279842      0.296111
            WW             4     0.0130293    0.00875618      0.672036
            WZ             9     0.0702148     0.0359999      0.512711
            ZZ            18     0.0164704     0.0151647      0.920727
            VH           202      0.014839    0.00136498     0.0919864
         bkg:           1685        52.437
          data            84            42
