    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF             2      0.468501      0.336096      0.717384
       ttbarFT             8      0.587948      0.210162       0.35745
       ttbarTF            33       2.13631      0.376627      0.176298
         ttbar           131       8.63556      0.797194     0.0923152
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            22       2.92279      0.633199      0.216642
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             0             0             0             0
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             0             0             0             0
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             0             0             0             0
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb            39      0.661092      0.195207       0.29528
         Zttbc            17      0.114483     0.0649639      0.567454
         Zttbl            93      0.026974    0.00703591       0.26084
         Zttcc            11   -0.00292478     0.0101446      -3.46849
         Zttcl            21    0.00396411    0.00373524      0.942263
          Zttl            54   -0.00058045    0.00114041       -1.9647
           Wtt            48      0.331742      0.132145      0.398337
            WW             0             0             0             0
            WZ             6     0.0340199     0.0256294      0.753363
            ZZ             8     0.0253443     0.0245506      0.968681
            VH            47    0.00401008   0.000777872      0.193979
         bkg:            540       15.9492
          data            23          11.5
