    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF             4      0.720737      0.386409      0.536131
       ttbarFT            17       1.25365      0.306114      0.244177
       ttbarTF            54       3.77104      0.522019      0.138428
         ttbar           253       16.9744       1.13386      0.066798
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            33        4.2412      0.763022      0.179907
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             1      0.176905      0.176905             1
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             0             0             0             0
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             0             0             0             0
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb            66       1.14633      0.268778      0.234468
         Zttbc            33      0.258913     0.0933883      0.360694
         Zttbl           177     0.0440767    0.00806897      0.183067
         Zttcc            17   -0.00678509     0.0169164      -2.49318
         Zttcl            41      0.012632    0.00613506      0.485675
          Zttl           112  -0.000298627    0.00137883      -4.61723
           Wtt            97      0.679333      0.190906      0.281019
            WW             0             0             0             0
            WZ             7      0.034048     0.0256294      0.752741
            ZZ            13     0.0272222     0.0245698      0.902567
            VH           109    0.00857007    0.00106935      0.124778
         bkg:           1034        29.342
          data            53          26.5
