    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            32       4.27572      0.810937      0.189661
       ttbarFT           339       23.5433       1.31335     0.0557847
       ttbarTF           600       43.1182       1.81776     0.0421576
         ttbar          2021        144.07       3.29242     0.0228529
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           308       41.3495       2.40452      0.058151
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             8        1.9934      0.734781      0.368607
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             3     0.0757125     0.0442337      0.584233
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             0             0             0             0
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb           121       3.05492      0.576034       0.18856
         Zttbc            41        1.1252      0.282731      0.251271
         Zttbl           658       16.5625       1.66655      0.100621
         Zttcc            32      0.932964      0.266941      0.286121
         Zttcl           169       2.58996      0.399491      0.154246
          Zttl           348      0.621786      0.127219      0.204603
           Wtt           245       16.9347       1.71411      0.101219
            WW             4     0.0566502     0.0916239       1.61736
            WZ            25      0.424648      0.171629      0.404168
            ZZ            52      0.324383      0.075093      0.231495
            VH           201      0.041924     0.0039369     0.0939056
         bkg:           5207       301.096
          data          1107         553.5
