    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           138       37.9156       3.50849     0.0925342
       ttbarFT           314       45.8239       2.76628     0.0603676
       ttbarTF           539       75.0286       3.42134     0.0456004
         ttbar            67       10.0806       1.31384      0.130333
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            90       11.3727       1.23762      0.108824
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             5       1.07697      0.541165       0.50249
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             3     0.0810907     0.0476873      0.588074
            Zl             2   1.52769e-05   1.11775e-05      0.731657
           Zcl             3   0.000277014   0.000176641      0.637661
           Zbl            10    0.00331277     0.0013171      0.397584
           Zcb             0             0             0             0
           Zbc             3     0.0503587     0.0452352      0.898259
           Zbb             6     0.0774198     0.0339298      0.438258
         Zttbb            63       1.73773      0.349628      0.201198
         Zttbc            40      0.138666     0.0877178      0.632581
         Zttbl           285      0.275963     0.0353601      0.128133
         Zttcc            35      0.131336     0.0398538      0.303448
         Zttcl           108     0.0590786      0.011282      0.190966
          Zttl           296     0.0100628    0.00292315      0.290491
           Wtt           772       6.20737       0.59287     0.0955106
            WW            44     0.0415453     0.0115123      0.277102
            WZ           192      0.447503     0.0906179      0.202496
            ZZ            18     0.0708018     0.0445768        0.6296
            ZH             0             0             0             0
         bkg:           3033       190.631
          data           701           701
