    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            66        17.765       2.39393      0.134755
       ttbarFT           298       42.1418       2.57597     0.0611262
       ttbarTF            29       5.07053       1.05431      0.207929
         ttbar            22       3.68972       0.85535       0.23182
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            17       2.04891      0.505723      0.246825
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             1      0.350904      0.350904             1
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             0             0             0             0
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             3   0.000669293   0.000440264      0.657804
           Zcb             0             0             0             0
           Zbc             1     0.0450738     0.0450738             1
           Zbb             3     0.0309248     0.0183839      0.594472
         Zttbb            17      0.341044      0.108604      0.318446
         Zttbc            12    -0.0322774     0.0778004      -2.41037
         Zttbl            72     0.0860278     0.0182158      0.211743
         Zttcc             9     0.0266225     0.0127611      0.479334
         Zttcl            27     0.0143338    0.00565437      0.394477
          Zttl            80    0.00121781    0.00218758       1.79632
           Wtt           183       1.53466       0.27383       0.17843
            WW            12    0.00514987    0.00278876      0.541521
            WZ            50      0.177338     0.0694253      0.391486
            ZZ             4    0.00621334    0.00618836      0.995979
            ZH             0             0             0             0
         bkg:            906       73.3039
          data           369           369
