    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF             0             0             0             0
       ttbarFT             5      0.454763      0.210246       0.46232
       ttbarTF            19       1.73477      0.420594       0.24245
         ttbar             3      0.288326      0.166581      0.577752
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt             5      0.792518      0.376627      0.475228
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             1      0.528185      0.528185             1
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             1     0.0340784     0.0340784             1
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             0             0             0             0
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb             5     0.0584773     0.0685121        1.1716
         Zttbc             3      0.116027     0.0774291      0.667339
         Zttbl            23       0.37536     0.0954768      0.254361
         Zttcc             2     0.0374208      0.035587      0.950995
         Zttcl            13  -0.000917837     0.0962585      -104.875
          Zttl            27     0.0333628     0.0371884       1.11467
           Wtt            34         1.079      0.316597      0.293418
            WW             0             0             0             0
            WZ             1     0.0856245     0.0856245             1
            ZZ             1     0.0207223     0.0207223             1
            ZH             0             0             0             0
         bkg:            143       5.63771
          data            63          31.5
