    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           346       80.5584       4.56924     0.0567196
       ttbarFT           843       144.364       5.33612     0.0369629
       ttbarTF            98       17.7731       1.89065      0.106377
         ttbar            68       11.6827        1.6097      0.137786
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            43       5.40773      0.853985      0.157919
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            21       4.50696       1.20683       0.26777
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             6      0.230115     0.0964388       0.41909
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             9    0.00120268   0.000867502       0.72131
           Zcb             0             0             0             0
           Zbc             4     0.0156474    0.00978374      0.625263
           Zbb             3     0.0581843     0.0348617      0.599159
         Zttbb            37        1.0058       0.21446      0.213224
         Zttbc            25      0.138283     0.0340134      0.245969
         Zttbl           196      0.372344      0.109907      0.295176
         Zttcc            24     0.0936489       0.03929      0.419546
         Zttcl            75     0.0736059     0.0181453      0.246519
          Zttl           264     0.0116448    0.00198579       0.17053
           Wtt           443        2.8373      0.410403      0.144646
            WW             8     0.0976155     0.0777867      0.796869
            WZ            34      0.162585     0.0777922      0.478471
            ZZ            19     0.0788402     0.0480992      0.610084
            ZH             0             0             0             0
         bkg:           2566        269.47
          data          1168          1168
