    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            10       1.06571      0.387723      0.363817
       ttbarFT            27       1.68187      0.416105      0.247406
       ttbarTF            71       4.52157      0.618862      0.136869
         ttbar            17       1.33281      0.325145      0.243954
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            36        4.9208      0.873978      0.177609
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             3      0.443326      0.458927       1.03519
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             0             0             0             0
            Zl             4    0.00292277    0.00192453      0.658463
           Zcl             0             0             0             0
           Zbl             3     0.0608095     0.0363442      0.597673
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb            14      0.349651      0.103385      0.295681
         Zttbc             8       0.16717     0.0617936      0.369645
         Zttbl           118       2.21519      0.350137      0.158062
         Zttcc             5      0.052789     0.0365088      0.691599
         Zttcl            45      0.505456      0.183706      0.363445
          Zttl            85      0.100931     0.0220222       0.21819
           Wtt           150       4.93002      0.714937      0.145017
            WW            10      0.387072      0.191933      0.495858
            WZ            45      0.229052     0.0597135      0.260698
            ZZ             6      0.151582     0.0645008      0.425519
            ZH             0             0             0             0
         bkg:            657       23.1187
          data           295         147.5
