    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            82       10.0727       1.17572      0.116723
       ttbarFT           355       29.8103       1.69481     0.0568533
       ttbarTF           639       52.5432       2.17537     0.0414015
         ttbar          2024        169.01       3.98383     0.0235716
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           181       23.3185       1.80906     0.0775806
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            12        2.4755      0.789736      0.319021
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             5      0.114177     0.0586465      0.513645
            Zl             0             0             0             0
           Zcl             1   4.04275e-05   4.04275e-05             1
           Zbl             2  -0.000318893   0.000713486      -2.23738
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb           196       5.39597      0.686815      0.127283
         Zttbc            95      0.556888      0.154981      0.278299
         Zttbl           642       0.25565     0.0617667      0.241606
         Zttcc            67       0.26856     0.0596815      0.222228
         Zttcl           169     0.0910466     0.0324128      0.356002
          Zttl           403    0.00622303    0.00129667      0.208366
           Wtt           382       4.01631      0.537099      0.133729
            WW             4      0.026728     0.0175187      0.655444
            WZ            30       0.23822     0.0905611      0.380157
            ZZ            20     0.0711798     0.0279611      0.392823
            VH           336     0.0261328    0.00250034     0.0956782
         bkg:           5645       298.297
          data           535         267.5
