    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           617       73.4572        3.1282     0.0425853
       ttbarFT          2859       248.039       4.92778      0.019867
       ttbarTF          3926       339.525       5.69993      0.016788
         ttbar         11619       1034.83       10.0954    0.00975563
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt          1111       144.262       4.62292     0.0320454
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            76       16.0369       2.04611      0.127588
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops            24      0.663565      0.144212      0.217329
            Zl             6   0.000109938   5.91162e-05      0.537721
           Zcl             1   4.04275e-05   4.04275e-05             1
           Zbl            14     0.0511765     0.0343148      0.670518
           Zcb             0             0             0             0
           Zbc             2    0.00910534    0.00643845      0.707107
           Zbb            14      0.211708     0.0590482      0.278914
         Zttbb          1282       43.5289       2.95272     0.0678335
         Zttbc           676       3.49394      0.234912     0.0672341
         Zttbl          4213       2.46372      0.140586     0.0570626
         Zttcc           435       1.34472      0.180349      0.134116
         Zttcl          1206        0.4811      0.057771      0.120081
          Zttl          2931     0.0785974     0.0194085      0.246936
           Wtt          1890       20.0922       1.29613     0.0645092
            WW            29      0.344515      0.127298      0.369498
            WZ           229       1.90343      0.336915      0.177004
            ZZ           145      0.786242      0.124881      0.158832
            VH          2240      0.198997    0.00725314     0.0364485
         bkg:          35545        1931.8
          data          3416          1708
