    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF          1232       302.979       9.06776     0.0299287
       ttbarFT          3243        562.95       10.3867     0.0184505
       ttbarTF          4000       695.327       11.5927     0.0166723
         ttbar          1791       313.056       7.74027     0.0247249
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           618       79.9576       3.36472     0.0420813
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            93       22.8607       2.53664      0.110961
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops            38       1.22101      0.213707      0.175025
            Zl             4   1.30623e-05   7.04363e-06      0.539234
           Zcl             5    0.00419814    0.00301965      0.719284
           Zbl            19    0.00714961    0.00195496      0.273436
           Zcb             0             0             0             0
           Zbc             3    0.00164766    0.00923861       5.60709
           Zbb            11      0.170013     0.0542173      0.318901
         Zttbb           281        7.3607       0.93762      0.127382
         Zttbc           143      0.850815      0.133139      0.156484
         Zttbl           996      0.951682     0.0790332     0.0830458
         Zttcc           106      0.441629     0.0676715      0.153232
         Zttcl           336      0.207219     0.0403979      0.194953
          Zttl           850     0.0282355    0.00707893       0.25071
           Wtt          2340       23.2885       1.31575     0.0564978
            WW            47      0.637788       0.25166      0.394583
            WZ           136       1.96803      0.375169      0.190632
            ZZ            65      0.242913      0.095338      0.392478
            VH           555     0.0563156    0.00441411     0.0783816
         bkg:          16912       2014.57
          data          3559          3559
