    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           640       156.935       6.53074     0.0416143
       ttbarFT          3019       522.764       10.0009     0.0191308
       ttbarTF           287       49.0244       3.09396     0.0631106
         ttbar           896       156.519       5.43075     0.0346971
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           233       30.6615       2.07396     0.0676405
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            51       13.4311       2.00227      0.149077
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops            20      0.654757      0.150604      0.230015
            Zl             2   7.07249e-06   5.62744e-06      0.795681
           Zcl             0             0             0             0
           Zbl             8    0.00215185   0.000932945      0.433555
           Zcb             0             0             0             0
           Zbc             1   -0.00695397    0.00695397            -1
           Zbb             6     0.0752622     0.0317064      0.421279
         Zttbb           116       2.64092        0.6907      0.261538
         Zttbc            59      0.230636     0.0624693      0.270856
         Zttbl           398      0.369623     0.0450283      0.121822
         Zttcc            42      0.132828      0.030792      0.231818
         Zttcl           144     0.0889295     0.0193196      0.217246
          Zttl           354     0.0104722    0.00578415      0.552331
           Wtt           993       10.1922      0.939141      0.092143
            WW            19      0.470445      0.243576      0.517757
            WZ            57      0.966947      0.277918      0.287418
            ZZ            20      0.151621     0.0764351      0.504119
            VH           198     0.0206252    0.00276827      0.134217
         bkg:           7563       945.335
          data          1887          1887
