    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            11         1.862      0.575523      0.309088
       ttbarFT            48       3.40999      0.506862      0.148641
       ttbarTF            81       5.65311      0.692268      0.122458
         ttbar            26       1.88945      0.406667       0.21523
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            27       3.78519      0.739326      0.195321
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             1      0.250223      0.250223             1
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             0             0             0             0
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             0             0             0             0
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb            17      0.485008      0.127976      0.263864
         Zttbc             1     0.0192972     0.0192972             1
         Zttbl            83       1.77602      0.277847      0.156444
         Zttcc             6      0.238752      0.111961       0.46894
         Zttcl            28      0.314921      0.119789      0.380378
          Zttl            69      0.260715     0.0846354      0.324629
           Wtt           152       7.42336       1.04218      0.140392
            WW             0             0             0             0
            WZ             9     0.0794941     0.0726607      0.914039
            ZZ            11      0.166446      0.093289      0.560478
            ZH             0             0             0             0
         bkg:            570        27.614
          data           410           205
