    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           280       66.7524        4.3124     0.0646029
       ttbarFT          1307       231.502        6.8448     0.0295669
       ttbarTF           153        30.364       2.58151     0.0850187
         ttbar           442       78.8828       3.90701     0.0495293
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           216       27.7349       1.99184     0.0718172
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            15       4.52544       1.20904      0.267164
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             8      0.244971     0.0901914      0.368171
            Zl             1   0.000739672   0.000739672             1
           Zcl             0             0             0             0
           Zbl             4      0.137091     0.0744259      0.542893
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb            34      0.489941      0.244574       0.49919
         Zttbc            14      0.269877     0.0969032      0.359064
         Zttbl           211        4.3344      0.725636      0.167413
         Zttcc            14      0.206734     0.0824547      0.398844
         Zttcl            68       1.63273      0.387262      0.237187
          Zttl           192      0.401602      0.312947      0.779249
           Wtt           499       25.3045       2.85706      0.112907
            WW             9      0.369031      0.229467      0.621808
            WZ            29      0.774561      0.224822      0.290258
            ZZ            10      0.163988     0.0709383      0.432583
            VH            61     0.0155359    0.00275325      0.177219
         bkg:           3567       474.107
          data          4557          4557
