    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           533       127.655       5.93354     0.0464812
       ttbarFT          1401       250.832       7.17273     0.0285958
       ttbarTF          1793       322.143       7.97803     0.0247655
         ttbar           805       145.427       5.35779     0.0368417
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           512       65.5355       3.03764     0.0463511
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            31       8.41447       1.58185      0.187992
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops            12      0.349792      0.106447      0.304314
            Zl             2    0.00140672   0.000996024      0.708049
           Zcl             2     0.0264937     0.0222233      0.838816
           Zbl             6      0.199905     0.0900007      0.450218
           Zcb             0             0             0             0
           Zbc             1     0.0207856     0.0207856             1
           Zbb             0             0             0             0
         Zttbb            76       1.88369      0.475483      0.252421
         Zttbc            39       1.11232      0.275703      0.247864
         Zttbl           482       12.8024       1.32025      0.103125
         Zttcc            29      0.615075      0.255437      0.415294
         Zttcl           169       3.63655      0.536112      0.147423
          Zttl           399       1.38109      0.382531      0.276978
           Wtt          1076        59.064       3.54886     0.0600851
            WW            30       1.69593      0.493801      0.291168
            WZ            68       1.53933      0.347791      0.225937
            ZZ            27      0.413721      0.138774      0.335429
            VH           163     0.0379615    0.00414036      0.109067
         bkg:           7656       1004.79
          data          7837          7837
