    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            33       5.49427      0.983195      0.178949
       ttbarFT           317       21.5506       1.24902     0.0579575
       ttbarTF           515        36.497       1.66947     0.0457427
         ttbar          2109        148.76       3.31059     0.0222546
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           142       18.7742       1.59267     0.0848329
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            11       2.62107      0.968376      0.369458
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             4      0.126767      0.065448      0.516288
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             0             0             0             0
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb           129       3.89201      0.515123      0.132354
         Zttbc            66      0.572072      0.217329      0.379898
         Zttbl           507      0.206097     0.0215568      0.104596
         Zttcc            58      0.176091     0.0389713      0.221313
         Zttcl           134      0.048412     0.0121647      0.251274
          Zttl           316    0.00631139    0.00119462       0.18928
           Wtt           218       2.72597      0.458966      0.168368
            WW             4    0.00149517    0.00173933        1.1633
            WZ            24     0.0218861     0.0633401       2.89408
            ZZ            49     0.0852263     0.0385616      0.452462
            VH           197     0.0172048    0.00179664      0.104427
         bkg:           4833       241.577
          data           461         230.5
