    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            20       3.34664      0.773766      0.231206
       ttbarFT           167       11.3854      0.900259     0.0790715
       ttbarTF           288       20.0919       1.22643     0.0610409
         ttbar          1182       84.0938       2.49664     0.0296887
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            77       10.0737       1.16107      0.115257
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             2      0.507108      0.369846      0.729324
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             1       0.02267       0.02267             1
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             0             0             0             0
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb            71       1.81574      0.335445      0.184743
         Zttbc            31      0.180128     0.0553409      0.307231
         Zttbl           276      0.117552      0.016977      0.144421
         Zttcc            32     0.0849666     0.0264502      0.311301
         Zttcl            73     0.0352514     0.0112262      0.318462
          Zttl           161    0.00293954   0.000761233      0.258963
           Wtt           101        1.5392      0.352857      0.229247
            WW             4    0.00149517    0.00173933        1.1633
            WZ            11    0.00587478    0.00402395      0.684954
            ZZ            29     0.0716763     0.0347555      0.484895
            VH           104    0.00927282     0.0012841       0.13848
         bkg:           2630       133.385
          data           247         123.5
