    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            27       6.86359       1.36678      0.199135
       ttbarFT            84       15.2649        1.7597      0.115278
       ttbarTF            11        2.2222      0.703198      0.316442
         ttbar            15       2.45502      0.695257      0.283198
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            12       1.50965      0.461345      0.305598
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             4       1.16414       0.59301        0.5094
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             3      0.120792     0.0699108      0.578772
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             4    -0.0277115     0.0479885      -1.73172
           Zcb             0             0             0             0
           Zbc             1     0.0092299     0.0092299             1
           Zbb             0             0             0             0
         Zttbb             9      0.157016     0.0696806       0.44378
         Zttbc             4     0.0477538     0.0297387       0.62275
         Zttbl            77       1.51237      0.271843      0.179746
         Zttcc             5     0.0592545     0.0286435      0.483398
         Zttcl            27      0.196173      0.069466      0.354107
          Zttl           102      0.138887     0.0245776      0.176961
           Wtt           131       3.20346       0.52647      0.164344
            WW             2      0.146519      0.118242      0.807011
            WZ             3     0.0155608    0.00963759      0.619351
            ZZ             2     0.0647844     0.0647844             1
            ZH             0             0             0             0
         bkg:            523       35.1236
          data           997           997
