    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            44       11.1994       1.84451      0.164698
       ttbarFT           131       19.2854       1.74199     0.0903265
       ttbarTF           193       28.0052       2.13634     0.0762838
         ttbar            62       9.99795       1.40707      0.140736
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            39       5.15762      0.854104        0.1656
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             5       1.39186      0.652276      0.468636
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             4     0.0794662     0.0409009      0.514696
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             2     0.0406888     0.0337189      0.828703
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb            13      0.632416      0.328652      0.519676
         Zttbc             5     0.0940223     0.0428331      0.455563
         Zttbl           104       3.69605      0.528537      0.143001
         Zttcc             4      0.113262      0.076829       0.67833
         Zttcl            45      0.932574      0.255598      0.274078
          Zttl           105      0.439963       0.11384      0.258749
           Wtt           159       8.41447      0.945189      0.112329
            WW             4      0.254076      0.156486        0.6159
            WZ            16      0.291594      0.142357      0.488204
            ZZ            16      0.107945     0.0400505      0.371026
            ZH             0             0             0             0
         bkg:            951        90.134
          data          1481          1481
