    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            12       3.94101       1.18996      0.301943
       ttbarFT           105       13.1768       1.39809      0.106102
       ttbarTF            12       1.42297      0.448576      0.315238
         ttbar            41       5.42009      0.870861      0.160673
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            12       1.02424       0.41188      0.402132
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             4      0.718978       0.42005      0.584233
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             2     0.0480067     0.0340827      0.709958
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             0             0             0             0
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb            16      0.375267      0.129404      0.344833
         Zttbc            13     0.0322629     0.0123738      0.383531
         Zttbl            60     0.0243772    0.00701703      0.287852
         Zttcc            12    0.00804837     0.0031859      0.395844
         Zttcl            28    0.00408303    0.00414764       1.01582
          Zttl            78    0.00105796   0.000247178      0.233636
           Wtt           195       1.18929      0.245796      0.206675
            WW             6     0.0790091     0.0636902      0.806112
            WZ            23      0.105694     0.0426288      0.403323
            ZZ             1    0.00129976    0.00129976             1
            VH            27    0.00313542     0.0013361      0.426129
         bkg:            647       27.5756
          data            96            96
