    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            30       9.03406       1.83025      0.202595
       ttbarFT            36       5.17243      0.901897      0.174366
       ttbarTF           230       30.8257       2.14745     0.0696643
         ttbar            58       7.52528       1.09933      0.146085
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            82       10.3602       1.19351      0.115202
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             4      0.831478      0.417268      0.501839
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             0             0             0             0
            Zl             0             0             0             0
           Zcl             1    5.2768e-05    5.2768e-05             1
           Zbl             4    0.00116737   0.000639322       0.54766
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             1     0.0126655     0.0126655             1
         Zttbb            44        1.0621      0.215298      0.202709
         Zttbc            26      0.104394     0.0234191      0.224333
         Zttbl           184      0.141702     0.0254627      0.179692
         Zttcc            23      0.025262     0.0176538      0.698829
         Zttcl            71      0.023956     0.0052696       0.21997
          Zttl           172    0.00490985    0.00107459      0.218864
           Wtt           573       3.18411      0.431388      0.135481
            WW            41     0.0450493     0.0137825      0.305944
            WZ            99      0.283585     0.0645922       0.22777
            ZZ             9     0.0268274     0.0173676       0.64738
            VH            74      0.004557   0.000672305      0.147532
         bkg:           1762       68.6695
          data           156           156
