    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            68       17.1275       2.15743      0.125963
       ttbarFT            90       14.8774       1.69753      0.114101
       ttbarTF           338        56.987       3.37008     0.0591377
         ttbar           107       18.6005       1.86267      0.100141
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           198       24.5272       1.89563     0.0772869
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             4       1.29164       0.65552      0.507509
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             3     0.0967269     0.0571374      0.590709
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             5        0.1377     0.0632314      0.459198
           Zcb             0             0             0             0
           Zbc             1     0.0351578     0.0351578             1
           Zbb             2    0.00858927    0.00802918      0.934792
         Zttbb            46       1.16921      0.219424      0.187668
         Zttbc            29      0.367648      0.108235      0.294397
         Zttbl           390       6.03279      0.521402      0.086428
         Zttcc            14      0.162602     0.0556613      0.342316
         Zttcl           135       1.32222      0.349409       0.26426
          Zttl           354      0.584697     0.0939279      0.160644
           Wtt           940       32.8132       2.03257     0.0619436
            WW            16       1.03887      0.394751       0.37998
            WZ            50       1.70814      0.377104      0.220768
            ZZ            18      0.167018      0.071345      0.427169
            VH           135     0.0157703    0.00153938     0.0976128
         bkg:           2943       179.071
          data          1646          1646
