    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            22       5.46748       1.20102      0.219666
       ttbarFT            83       13.5905       1.61864      0.119101
       ttbarTF             7       1.35428      0.531453      0.392426
         ttbar            44       7.71362       1.20377      0.156058
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            25       3.06412      0.699598      0.228319
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             2      0.589832      0.427954      0.725552
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             2     0.0699175     0.0504573      0.721669
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             1      0.034083      0.034083             1
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb            14      0.282013      0.113998      0.404229
         Zttbc             4     0.0405889     0.0234764      0.578395
         Zttbl           107       1.41749      0.297279      0.209722
         Zttcc             3     0.0258056     0.0167653      0.649677
         Zttcl            39      0.205666      0.142286       0.69183
          Zttl            89     0.0979017     0.0149115      0.152311
           Wtt           297       7.14831      0.799203      0.111803
            WW             3      0.317216      0.227981      0.718693
            WZ            10      0.363647      0.148333      0.407905
            ZZ             4     0.0412648     0.0221118      0.535851
            VH            18    0.00194896   0.000485324      0.249017
         bkg:            774       41.8256
          data           512           512
