    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            30       7.50434       1.45658      0.194098
       ttbarFT           160       28.7083       2.39032     0.0832624
       ttbarTF            20       3.44317      0.808332      0.234764
         ttbar            65       11.2017       1.44567      0.129058
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            43       5.42879       0.86693      0.159691
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            13       4.33748       1.23197      0.284028
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             2     0.0639059     0.0482087      0.754371
            Zl             1   0.000409583   0.000409583             1
           Zcl             0             0             0             0
           Zbl             5     0.0954728     0.0537553      0.563043
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb            21    -0.0388773      0.320118      -8.23406
         Zttbc            10      0.143167     0.0613239      0.428339
         Zttbl           135       2.60894      0.373559      0.143184
         Zttcc             7      0.156719      0.106024       0.67652
         Zttcl            48      0.270304     0.0662686      0.245163
          Zttl           126     0.0823402     0.0629412      0.764404
           Wtt           323       9.41059      0.969916      0.103066
            WW             6      0.752772      0.379614      0.504288
            WZ            11      0.636669      0.246072      0.386499
            ZZ             2     0.0483398     0.0345634       0.71501
            VH            41    0.00627469    0.00131966      0.210315
         bkg:           1069       74.8608
          data          1063          1063
