    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            29       8.12653       1.69134      0.208126
       ttbarFT            47       6.84225       1.07199      0.156673
       ttbarTF           308       42.8525       2.60822     0.0608651
         ttbar            83       11.0315       1.32262      0.119895
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           138        16.925        1.5584     0.0920764
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             2     -0.136043      0.167702      -1.23271
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             2     0.0595471     0.0423928      0.711922
            Zl             0             0             0             0
           Zcl             1    0.00134818    0.00134818             1
           Zbl             4     0.0566021     0.0290935      0.514001
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             2     0.0588589     0.0417321      0.709019
         Zttbb            37       1.30765      0.345667      0.264343
         Zttbc            23      0.456386       0.12967      0.284123
         Zttbl           243       3.91817      0.386946      0.098757
         Zttcc            12      0.195145      0.124374      0.637344
         Zttcl            85      0.585523       0.13302      0.227182
          Zttl           207      0.280151     0.0421257      0.150368
           Wtt           615       18.3276       1.31528     0.0717649
            WW            43      0.911065      0.249488      0.273843
            WZ           109      0.799823      0.125679      0.157134
            ZZ            10      0.172048     0.0746755      0.434039
            VH            74    0.00995006    0.00123125      0.123743
         bkg:           2074       112.782
          data           912           912
