    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF             7       1.97996      0.849508      0.429052
       ttbarFT            39       5.51094      0.922226      0.167345
       ttbarTF             6      0.927984      0.378905       0.40831
         ttbar            21       2.92975      0.658199       0.22466
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            10       1.36834      0.438094      0.320163
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             0             0             0             0
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             1     0.0262931     0.0262931             1
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             1     0.0166899     0.0166899             1
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb             6     0.0966432     0.0465339      0.481502
         Zttbc             2     0.0267811     0.0227798      0.850594
         Zttbl            49      0.508078      0.165322      0.325388
         Zttcc             2    0.00923264    0.00761017      0.824268
         Zttcl            19      0.092317     0.0320564      0.347242
          Zttl            42     0.0412385     0.0139119      0.337352
           Wtt           185       3.99212      0.619115      0.155084
            WW             5     0.0646935     0.0308274      0.476516
            WZ            13     0.0799274     0.0459995      0.575516
            ZZ             0             0             0             0
            VH             7   0.000825211   0.000356809      0.432385
         bkg:            415       17.6718
          data           197           197
