    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            22       2.79578      0.655402      0.234425
       ttbarFT            59       4.00927      0.573155      0.142957
       ttbarTF           108       7.53576      0.773601      0.102657
         ttbar            31       2.24547      0.409808      0.182505
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt             4      0.531088      0.269178      0.506843
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             3      0.369401       0.46059       1.24685
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             0             0             0             0
            Zl             1   1.12099e-05   1.12099e-05             1
           Zcl             0             0             0             0
           Zbl             1   0.000155532   0.000155532             1
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb             6      0.102495     0.0494266      0.482232
         Zttbc             2    0.00706184    0.00499971       0.70799
         Zttbl            33     0.0386664     0.0113144      0.292617
         Zttcc             3      0.012755    0.00812266       0.63682
         Zttcl            11    0.00632379    0.00402204      0.636016
          Zttl            41    0.00302541    0.00107589      0.355616
           Wtt            75      0.732543      0.179275       0.24473
            WW             2    0.00305643     0.0022666      0.741586
            WZ            23      0.019104     0.0115063      0.602297
            ZZ             2    0.00187213    0.00167219      0.893199
            ZH             0             0             0             0
         bkg:            427       18.4138
          data            94            47
