    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            88       11.9576       1.37806      0.115246
       ttbarFT           205        14.842       1.12979     0.0761207
       ttbarTF           386        26.523       1.43178     0.0539826
         ttbar           101        8.1023       0.86756      0.107076
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            32       4.36741      0.784686      0.179668
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             6       1.01526      0.554384       0.54605
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             3     0.0819412     0.0486926      0.594238
            Zl             0             0             0             0
           Zcl             2   0.000568486   0.000545419      0.959424
           Zbl             4    0.00173255   0.000940761      0.542993
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             1     0.0118987     0.0118987             1
         Zttbb            23       1.02452      0.287862      0.280972
         Zttbc            16     0.0933274     0.0333195      0.357017
         Zttbl           120      0.123499     0.0316701       0.25644
         Zttcc             6     0.0107143    0.00569906      0.531911
         Zttcl            48     0.0350249     0.0113157      0.323076
          Zttl           101     0.0110773    0.00315702         0.285
           Wtt           259       2.88825      0.557316       0.19296
            WW            17     0.0834659     0.0456228      0.546604
            WZ            61     0.0600746     0.0284082      0.472882
            ZZ            15     0.0445034     0.0284152      0.638495
            ZH             0             0             0             0
         bkg:           1494       71.2782
          data           314           157
