    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           179       23.7869       1.92974     0.0811261
       ttbarFT           419       30.0787        1.5974     0.0531075
       ttbarTF           797       54.8643       2.06586      0.037654
         ttbar           204        16.299       1.22802     0.0753434
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            64       8.72057       1.10856       0.12712
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            12       1.56297      0.770163      0.492755
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             5      0.139795     0.0645116      0.461472
            Zl             0             0             0             0
           Zcl             4    0.00113697   0.000771339      0.678415
           Zbl             8    0.00346509    0.00133044      0.383954
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             1     0.0118987     0.0118987             1
         Zttbb            47       2.04425      0.398316      0.194847
         Zttbc            29      0.168722     0.0454013      0.269089
         Zttbl           245      0.261465     0.0450414      0.172266
         Zttcc            14     0.0339717     0.0114408      0.336774
         Zttcl            94     0.0693947     0.0162593      0.234301
          Zttl           209     0.0211374    0.00424253      0.200712
           Wtt           509       5.50682      0.672733      0.122164
            WW            29     0.0979868     0.0466087      0.475663
            WZ           123      0.110897     0.0369049      0.332786
            ZZ            27     0.0512246     0.0285812      0.557958
            ZH             0             0             0             0
         bkg:           3019       143.835
          data           638           319
