    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            42       10.1925        1.6152       0.15847
       ttbarFT            43       7.78525        1.2397      0.159237
       ttbarTF           181        29.953       2.38034     0.0794694
         ttbar            19       3.24761      0.761509      0.234483
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            53       6.61294      0.965162      0.145951
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             2      0.707797       0.50052      0.707152
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             0             0             0             0
            Zl             2   1.08328e-05   8.52697e-06      0.787146
           Zcl             2    0.00194522     0.0016311      0.838514
           Zbl             4    0.00205611    0.00109972      0.534856
           Zcb             0             0             0             0
           Zbc             1    0.00175908    0.00175908             1
           Zbb             3     0.0274571     0.0170619      0.621402
         Zttbb            45      0.942928      0.192462      0.204111
         Zttbc            25       0.12096     0.0302725       0.25027
         Zttbl           214      0.181033     0.0422327      0.233287
         Zttcc            20     0.0323852     0.0172662       0.53315
         Zttcl           108     0.0495903     0.0112529      0.226917
          Zttl           264    0.00540164   0.000944118      0.174784
           Wtt           619       4.31379      0.475843      0.110307
            WW             6     0.0230312     0.0186777      0.810976
            WZ            33      0.516228      0.208351      0.403602
            ZZ            13     0.0180813     0.0193967       1.07275
            ZH             0             0             0             0
         bkg:           1699       64.7357
          data           200           200
