    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            11       1.21366        0.3864      0.318377
       ttbarFT            33       2.89078      0.511369      0.176897
       ttbarTF            72       6.12961      0.754697      0.123123
         ttbar           244       19.9187       1.36226     0.0683909
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            58       6.67931       1.03267      0.154607
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             2      0.730612      0.517126      0.707799
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             0             0             0             0
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             0             0             0             0
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb           102       2.15646      0.537185      0.249105
         Zttbc            68      0.287121     0.0557281      0.194093
         Zttbl           364      0.163104     0.0268487      0.164611
         Zttcc            41     0.0710988     0.0273155      0.384191
         Zttcl           104     0.0336316     0.0214198      0.636897
          Zttl           258    0.00303103   0.000511435      0.168733
           Wtt           172      0.876971      0.224856      0.256401
            WW             1   0.000613593   0.000613593             1
            WZ            21      0.156175     0.0789304      0.505397
            ZZ            10     0.0489572     0.0317889      0.649321
            VH           252     0.0152314    0.00121904     0.0800347
         bkg:           1813       41.3751
          data            75          37.5
