    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            18       2.02063      0.501726      0.248303
       ttbarFT            67       5.86508      0.729984      0.124463
       ttbarTF           146       12.4838       1.08005      0.086516
         ttbar           518       42.1097        2.0077     0.0476778
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           122       14.5256       1.52573      0.105037
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             5       1.69937      0.769123      0.452594
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             0             0             0             0
            Zl             0             0             0             0
           Zcl             1   4.04275e-05   4.04275e-05             1
           Zbl             0             0             0             0
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb           222       4.65988      0.774613       0.16623
         Zttbc           141      0.543822     0.0967304      0.177871
         Zttbl           751      0.294735     0.0546354      0.185371
         Zttcc            80      0.188294      0.045933      0.243943
         Zttcl           210     0.0660543     0.0301167      0.455939
          Zttl           514    0.00619285   0.000775043      0.125151
           Wtt           354       1.98868       0.32581      0.163832
            WW             2    0.00491694    0.00434687       0.88406
            WZ            40      0.301893      0.111106       0.36803
            ZZ            19      0.100353     0.0406895      0.405464
            VH           511     0.0308899    0.00177156     0.0573508
         bkg:           3721         86.89
          data           152            76
