    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           157       23.1701       2.03105     0.0876579
       ttbarFT          1153       79.9911       2.46203     0.0307788
       ttbarTF          1611       113.716       2.96588     0.0260814
         ttbar          4891       352.577       5.23374     0.0148442
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           357       47.6454        2.6488      0.055594
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            25       6.36107       1.34715       0.21178
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops            13      0.404064      0.117812      0.291567
            Zl             3   1.04456e-05    9.0821e-06      0.869463
           Zcl             0             0             0             0
           Zbl             9    0.00155291   0.000830791      0.534989
           Zcb             0             0             0             0
           Zbc             1    0.00416321    0.00416321             1
           Zbb             2     0.0305494     0.0225645      0.738622
         Zttbb           412       11.6379       1.10086     0.0945925
         Zttbc           252       1.46445      0.165316      0.112886
         Zttbl          1464       0.73036     0.0566785     0.0776036
         Zttcc           163      0.656123      0.107753      0.164226
         Zttcl           378      0.129768     0.0186604      0.143798
          Zttl           929     0.0325657     0.0133905      0.411183
           Wtt           566       5.80752      0.613348      0.105613
            WW            39     0.0686044     0.0346216      0.504656
            WZ           288      0.418143     0.0791404      0.189267
            ZZ            39      0.283383     0.0865781      0.305516
            VH           587     0.0592996    0.00473527     0.0798534
         bkg:          13339        645.19
          data          1266           633
