    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            13       1.45273      0.426874      0.293843
       ttbarFT            56       5.14749      0.754109        0.1465
       ttbarTF            88       7.22394      0.815097      0.112833
         ttbar           287       25.0204       1.57168     0.0628158
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           142       17.8726        1.6027     0.0896736
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             1       0.21163       0.21163             1
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             1     0.0179182     0.0179182             1
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             1     0.0315816     0.0315816             1
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb           106       2.70691      0.404577      0.149461
         Zttbc            55       1.08751      0.273804      0.251771
         Zttbl           511        9.0279       1.09787      0.121608
         Zttcc            22      0.322859      0.156667      0.485248
         Zttcl           138       1.09745      0.391563      0.356793
          Zttl           287      0.279064     0.0490377      0.175722
           Wtt           183       5.68327      0.728527      0.128188
            WW             2      0.101254      0.072309      0.714137
            WZ            24      0.891919      0.233766      0.262093
            ZZ            11     0.0740239      0.051026      0.689318
            VH           254     0.0315596    0.00227874     0.0722042
         bkg:           2182        78.282
          data           356           178
